iso,sex,year,bmi,lower95ci,upper95ci,obese_pc,obese_lower95ci,obese_upper95ci
NGA,Men,2003,22.06694841,21.52666437,22.61383753,0.021652969,0.013486246,0.032898482
NGA,Men,2004,22.13709041,21.60080872,22.67847194,0.023069512,0.01450099,0.034898452
NGA,Men,2005,22.20396842,21.66867454,22.73513139,0.024578081,0.015505852,0.037139777
NGA,Men,2006,22.26746189,21.72895347,22.799974,0.026179785,0.016682972,0.039343595
NGA,Men,2007,22.32629332,21.78215845,22.87221008,0.027876998,0.017819774,0.041600202
NGA,Men,2008,22.37984445,21.82491076,22.92950286,0.029673069,0.018993808,0.044195224
NGA,Men,2009,22.42710773,21.84893083,22.98829545,0.031569874,0.020197143,0.046986447
NGA,Men,2010,22.46769316,21.85514231,23.06390427,0.03356612,0.021317655,0.049926847
NGA,Men,2011,22.50313761,21.84823597,23.16256745,0.035672295,0.022431122,0.053138198
NGA,Men,2012,22.53427565,21.82882228,23.24593487,0.037896608,0.02354887,0.056792156
NGA,Men,2013,22.56290002,21.78312386,23.34163649,0.04025018,0.024788124,0.061071706
NGA,Men,2014,22.59163634,21.72369652,23.45815635,0.042749848,0.025949044,0.065408286
NGA,Men,2015,22.62029901,21.65254803,23.58088331,0.045410146,0.026975647,0.070048252
NGA,Men,2016,22.64855815,21.58326534,23.70138186,0.04822378,0.028096267,0.074984186
NIU,Men,1975,26.8391027,24.5170823,29.07909147,0.141815734,0.064500309,0.247644681
NIU,Men,1976,27.04563905,24.81791167,29.18311011,0.147095778,0.069695382,0.250647576
NIU,Men,1977,27.25465799,25.11917273,29.32209958,0.152767458,0.074779023,0.255272501
NIU,Men,1978,27.46628046,25.41086782,29.47957582,0.158797239,0.080481767,0.260776397
NIU,Men,1979,27.67914112,25.70674106,29.63363169,0.165196459,0.086772002,0.26543189
NIU,Men,1980,27.89181946,25.97618852,29.78231643,0.171899422,0.092762301,0.271320915
NIU,Men,1981,28.10425675,26.26823954,29.93105749,0.178916213,0.099197036,0.277089335
NIU,Men,1982,28.31530719,26.53030618,30.08354949,0.186243305,0.105925113,0.283519878
NIU,Men,1983,28.52326986,26.78324756,30.25029811,0.193839706,0.112615033,0.29141596
NIU,Men,1984,28.72756852,27.02457416,30.42716332,0.201712146,0.119735267,0.299050412
NIU,Men,1985,28.92695748,27.27180893,30.58721911,0.209792281,0.127149959,0.305894686
NIU,Men,1986,29.11449718,27.48749272,30.75609939,0.217642745,0.134741035,0.313347594
NIU,Men,1987,29.28994529,27.69360323,30.90690674,0.225273081,0.142192048,0.319388917
NIU,Men,1988,29.45369469,27.88590359,31.0312374,0.232674952,0.149578744,0.326308175
NIU,Men,1989,29.6048889,28.06096265,31.15340748,0.239893271,0.156218641,0.333673807
NIU,Men,1990,29.74357578,28.22830629,31.26353837,0.246961567,0.162419408,0.340221089
NIU,Men,1991,29.87092733,28.38119671,31.35484509,0.253981506,0.169506288,0.34632374
NIU,Men,1992,29.98627103,28.50973263,31.4591602,0.260968551,0.176920219,0.354260819
NIU,Men,1993,30.08982547,28.64307555,31.54796999,0.267958224,0.18418849,0.360484248
NIU,Men,1994,30.1808428,28.76222668,31.60150506,0.274984242,0.19071467,0.36603128
NIU,Men,1995,30.26028102,28.87572448,31.63368817,0.2820932,0.197952831,0.371553852
NIU,Men,1996,30.33211064,28.97357792,31.68450791,0.28940885,0.204783324,0.37861863
NIU,Men,1997,30.39689166,29.06355866,31.7174692,0.296918418,0.213360505,0.385799152
NIU,Men,1998,30.45643384,29.16512696,31.72449368,0.304595737,0.22067176,0.39372591
NIU,Men,1999,30.51164872,29.26157512,31.73750956,0.312418227,0.228175504,0.402004707
NIU,Men,2000,30.56398145,29.35756151,31.73701996,0.320362308,0.235816118,0.408304439
NIU,Men,2001,30.61498019,29.43691774,31.74109907,0.328467452,0.244910803,0.41530238
NIU,Men,2002,30.66549945,29.53698015,31.74923195,0.33670584,0.252987854,0.423510584
NIU,Men,2003,30.71669552,29.63659428,31.75640087,0.345073979,0.261622627,0.431816252
NIU,Men,2004,30.76924689,29.74017607,31.7633579,0.353530306,0.269873644,0.438661188
NIU,Men,2005,30.82330506,29.83873605,31.77194628,0.362069137,0.278375868,0.446831265
NIU,Men,2006,30.88053177,29.94852801,31.79194886,0.370759317,0.287959483,0.455475
NIU,Men,2007,30.94151725,30.05030721,31.8278938,0.379612756,0.296367746,0.464067409
NIU,Men,2008,31.00621609,30.14604026,31.86741479,0.388586264,0.305131587,0.473136288
NIU,Men,2009,31.0741166,30.23196229,31.92165921,0.397631334,0.314121583,0.481912374
NIU,Men,2010,31.1436407,30.30472398,31.98498249,0.406719554,0.321982099,0.491268346
NIU,Men,2011,31.21503329,30.38072824,32.06004108,0.4158704,0.330992749,0.50145356
NIU,Men,2012,31.28788807,30.42774004,32.13997302,0.425055821,0.338791826,0.511195549
NIU,Men,2013,31.36212602,30.45825045,32.23412436,0.434271427,0.347134971,0.520526693
NIU,Men,2014,31.43761818,30.47989031,32.37405151,0.443464534,0.353880966,0.531179822
NIU,Men,2015,31.513537,30.4870695,32.53394401,0.452605252,0.361499963,0.542611126
NIU,Men,2016,31.58898981,30.47923289,32.68184229,0.461650941,0.36791414,0.554091561
PRK,Men,1975,21.38457338,18.54527294,24.18910253,0.008474614,0.002092903,0.021726497
PRK,Men,1976,21.47423139,18.74777927,24.21799946,0.009069103,0.00236514,0.022592042
PRK,Men,1977,21.55724994,18.86869571,24.21710855,0.009650092,0.002640243,0.023554319
PRK,Men,1978,21.63499604,19.03828655,24.24022632,0.010222713,0.002939402,0.024518066
PRK,Men,1979,21.70840258,19.1670578,24.27165822,0.010795874,0.003281694,0.0251594
PRK,Men,1980,21.77941725,19.28510281,24.30306561,0.011376813,0.003601673,0.025810928
PRK,Men,1981,21.84919533,19.4070477,24.3393147,0.011983581,0.003945798,0.026688227
PRK,Men,1982,21.91831016,19.51691384,24.37408364,0.012618734,0.004267907,0.027610192
PRK,Men,1983,21.98687447,19.61673181,24.40920729,0.013285475,0.004590653,0.028732244
PRK,Men,1984,22.05432152,19.7242887,24.44382242,0.013986827,0.004932948,0.029851371
PRK,Men,1985,22.12056428,19.79643839,24.48498549,0.014727715,0.005318579,0.031219266
PRK,Men,1986,22.18573488,19.86333752,24.51840654,0.015511745,0.005690678,0.032456321
PRK,Men,1987,22.24978971,19.96657109,24.58435746,0.016341109,0.006071738,0.033564652
PRK,Men,1988,22.31280204,20.03036305,24.63801696,0.017215035,0.00649134,0.035016563
PRK,Men,1989,22.37416349,20.09590006,24.68059215,0.018135982,0.006975976,0.036371574
PRK,Men,1990,22.43367656,20.14408462,24.73029925,0.019097446,0.007428243,0.037970355
PRK,Men,1991,22.49245309,20.16782599,24.79716066,0.020099764,0.007925498,0.039420392
PRK,Men,1992,22.55207494,20.22007126,24.84925605,0.021145138,0.008416712,0.041337053
PRK,Men,1993,22.61242679,20.30160509,24.91096827,0.022235989,0.009091103,0.043260309
PRK,Men,1994,22.67245964,20.36750837,24.97659522,0.02337535,0.009670843,0.045115964
PRK,Men,1995,22.73272775,20.43518429,25.00951415,0.024561899,0.010279743,0.047104762
PRK,Men,1996,22.79322371,20.50290383,25.0727133,0.025790913,0.010947618,0.049231864
PRK,Men,1997,22.85350776,20.58586973,25.1438206,0.027067764,0.011546051,0.051120772
PRK,Men,1998,22.91412072,20.65930831,25.21110234,0.02838706,0.012219904,0.053164631
PRK,Men,1999,22.97517465,20.71901442,25.25509682,0.029753237,0.012969263,0.055525382
PRK,Men,2000,23.0358247,20.78635967,25.30368992,0.031171736,0.013776896,0.058132848
PRK,Men,2001,23.09731361,20.8365202,25.37436177,0.032639425,0.014668239,0.060147345
PRK,Men,2002,23.16108282,20.91426467,25.42557374,0.034158454,0.015461843,0.062564038
PRK,Men,2003,23.2271885,20.97100642,25.50104839,0.035738263,0.016388496,0.064982961
PRK,Men,2004,23.29590414,21.02763604,25.55311573,0.037381653,0.017224406,0.067640604
PRK,Men,2005,23.36700525,21.09073832,25.66565996,0.039087008,0.018155449,0.070433202
PRK,Men,2006,23.44140583,21.17314658,25.75668815,0.040862551,0.019141222,0.073361117
PRK,Men,2007,23.51872228,21.21802652,25.83546895,0.042705426,0.020166097,0.076561893
PRK,Men,2008,23.59820308,21.29508012,25.94803789,0.044623234,0.021205192,0.079910274
PRK,Men,2009,23.68022398,21.34519372,26.03101319,0.046620268,0.022203021,0.08365857
PRK,Men,2010,23.76468962,21.39516844,26.14311588,0.048692306,0.023242133,0.086956213
PRK,Men,2011,23.85332299,21.45458121,26.26518152,0.050856208,0.024435327,0.090081129
PRK,Men,2012,23.94658785,21.53686649,26.38983869,0.053125773,0.025070207,0.094176504
PRK,Men,2013,24.04390737,21.58702021,26.52970585,0.055505007,0.02621013,0.098553382
PRK,Men,2014,24.14434986,21.66337327,26.67016271,0.058011139,0.027325401,0.102915358
PRK,Men,2015,24.24775404,21.6906382,26.84663878,0.060645912,0.028609699,0.107338448
PRK,Men,2016,24.35311105,21.73709932,27.02379588,0.063423737,0.029780047,0.112427207
NOR,Men,1975,24.41583593,24.08528836,24.74598964,0.0588114,0.038054299,0.085389011
NOR,Men,1976,24.46168661,24.13861636,24.79158143,0.061931049,0.041320782,0.088112746
NOR,Men,1977,24.50451723,24.17265761,24.84016249,0.065052847,0.04437461,0.090918095
NOR,Men,1978,24.54626833,24.1971308,24.91087039,0.068197842,0.047327479,0.094310479
NOR,Men,1979,24.58897461,24.19949472,24.97619122,0.071393216,0.050250085,0.097378867
NOR,Men,1980,24.63432252,24.2093472,25.05326594,0.074670848,0.05303504,0.100888275
NOR,Men,1981,24.6815058,24.23341975,25.12312015,0.077967872,0.055816055,0.104412915
NOR,Men,1982,24.73074365,24.26145325,25.19613108,0.08128578,0.05878123,0.108076649
NOR,Men,1983,24.78223174,24.28236499,25.26791504,0.084636372,0.061472653,0.111800786
NOR,Men,1984,24.83628628,24.32180117,25.34314168,0.088027343,0.064406124,0.11569975
NOR,Men,1985,24.89341528,24.36707179,25.41909764,0.091471985,0.067124133,0.119868534
NOR,Men,1986,24.9526007,24.41999597,25.49437546,0.094973624,0.069890509,0.12396483
NOR,Men,1987,25.01433818,24.47052692,25.56832676,0.09853413,0.072451837,0.128181125
NOR,Men,1988,25.07974517,24.51804209,25.63344684,0.102169503,0.075372865,0.132526938
NOR,Men,1989,25.14885696,24.58418877,25.71329033,0.105886426,0.078604827,0.137000379
NOR,Men,1990,25.22142781,24.65097874,25.7905229,0.109690013,0.081823552,0.141172846
NOR,Men,1991,25.2986971,24.72697643,25.85878969,0.113667245,0.085092356,0.145830901
NOR,Men,1992,25.3810655,24.81856048,25.93565362,0.117803882,0.088529339,0.150517022
NOR,Men,1993,25.4683555,24.90973326,26.00824886,0.122111624,0.092218091,0.155170029
NOR,Men,1994,25.55878082,25.01010845,26.08734307,0.126585932,0.096029489,0.160225438
NOR,Men,1995,25.65269339,25.10579899,26.17397599,0.131206259,0.100333566,0.165350101
NOR,Men,1996,25.75096582,25.21794809,26.2585026,0.13599015,0.104657119,0.170672781
NOR,Men,1997,25.8521185,25.34126196,26.35008475,0.140916594,0.108893027,0.176184557
NOR,Men,1998,25.95535299,25.44377545,26.44591394,0.145975632,0.113528744,0.182030953
NOR,Men,1999,26.05976832,25.55305192,26.55025861,0.151154558,0.118364478,0.187614182
NOR,Men,2000,26.16506512,25.65594306,26.65444997,0.156435819,0.123510941,0.193424131
NOR,Men,2001,26.2697211,25.75853872,26.76522819,0.161716953,0.128618658,0.199072753
NOR,Men,2002,26.37341833,25.85388336,26.87941557,0.167002319,0.133576336,0.204975833
NOR,Men,2003,26.4760755,25.95653341,26.99822174,0.172303024,0.138684478,0.210713547
NOR,Men,2004,26.57662835,26.04431864,27.11683701,0.177628597,0.143239684,0.215978995
NOR,Men,2005,26.6739442,26.11282471,27.23453545,0.182963418,0.147692508,0.22158563
NOR,Men,2006,26.76729102,26.17024101,27.36847417,0.18830574,0.152018837,0.227434993
NOR,Men,2007,26.85594261,26.21686317,27.50288389,0.193677838,0.156561623,0.233373096
NOR,Men,2008,26.9382324,26.25150837,27.64214811,0.19907254,0.160632303,0.239435571
NOR,Men,2009,27.01482542,26.28621035,27.77451027,0.204527969,0.164771452,0.245981271
NOR,Men,2010,27.08557427,26.30187596,27.90933503,0.210068034,0.168872486,0.253121273
NOR,Men,2011,27.15122317,26.29865358,28.04815653,0.215657948,0.17308098,0.260771651
NOR,Men,2012,27.21218108,26.28681112,28.18402626,0.221314506,0.176564699,0.268637936
NOR,Men,2013,27.27041317,26.25923977,28.33005586,0.227065894,0.180501792,0.27728138
NOR,Men,2014,27.32713884,26.21623766,28.4729293,0.232902429,0.183697189,0.286154089
NOR,Men,2015,27.38326736,26.16238143,28.63503857,0.238847516,0.186111741,0.295846836
NOR,Men,2016,27.43953645,26.11831319,28.78037119,0.244887626,0.188132187,0.305705015
PSE,Men,1975,23.96200458,21.86093679,25.98715969,0.063418908,0.027553248,0.11693968
PSE,Men,1976,24.08036616,22.11590162,25.99977225,0.067023444,0.030742857,0.120529188
PSE,Men,1977,24.19534466,22.33343224,26.00515153,0.070658661,0.033633358,0.124007165
PSE,Men,1978,24.30706178,22.54836935,26.00133659,0.074325361,0.036822847,0.127712471
PSE,Men,1979,24.41600409,22.76931426,26.01119505,0.078032474,0.040418498,0.131064217
PSE,Men,1980,24.52304975,22.96648906,26.03467099,0.081783616,0.044207712,0.134423483
PSE,Men,1981,24.62806207,23.1534359,26.04119728,0.085585953,0.047684239,0.137198528
PSE,Men,1982,24.73155798,23.33688375,26.05985456,0.089452402,0.050968763,0.140910864
PSE,Men,1983,24.83443494,23.5237452,26.08297592,0.093389366,0.054936747,0.144551184
PSE,Men,1984,24.93693854,23.70886979,26.12121861,0.097408008,0.058593645,0.147914959
PSE,Men,1985,25.03965451,23.88932131,26.16732006,0.10153519,0.062411795,0.152049755
PSE,Men,1986,25.14250311,24.04365179,26.19651458,0.105770195,0.066070374,0.155903524
PSE,Men,1987,25.24598733,24.21177793,26.25784591,0.110117257,0.070339475,0.160018205
PSE,Men,1988,25.35018475,24.36921087,26.30329544,0.114566209,0.074197547,0.16471691
PSE,Men,1989,25.45506375,24.53478803,26.35662814,0.119116949,0.078139332,0.169349694
PSE,Men,1990,25.56048927,24.69859239,26.41144819,0.123769976,0.08202951,0.174405704
PSE,Men,1991,25.66649883,24.86001595,26.47792771,0.128512581,0.086473161,0.179680195
PSE,Men,1992,25.77333061,25.00386605,26.53931864,0.133356129,0.090531311,0.184806653
PSE,Men,1993,25.88114227,25.15532129,26.6150496,0.138292036,0.095206126,0.18993933
PSE,Men,1994,25.98930419,25.30800098,26.68360898,0.143307055,0.099622437,0.195605202
PSE,Men,1995,26.09729451,25.45405328,26.76299785,0.148413412,0.104469604,0.20090402
PSE,Men,1996,26.20424915,25.58777041,26.82974998,0.153552299,0.108918527,0.206576934
PSE,Men,1997,26.31014954,25.72406763,26.90628393,0.158730191,0.113468929,0.21194757
PSE,Men,1998,26.41517486,25.85420345,26.98880666,0.163967137,0.117807903,0.217800148
PSE,Men,1999,26.51931818,25.97804469,27.06268398,0.169258901,0.122578582,0.223703203
PSE,Men,2000,26.62099355,26.09451447,27.1447587,0.174616571,0.127448366,0.229498392
PSE,Men,2001,26.72034156,26.19951757,27.23304074,0.179984038,0.132555043,0.235372049
PSE,Men,2002,26.81832626,26.30803789,27.32546998,0.185374337,0.137469113,0.241476518
PSE,Men,2003,26.91514252,26.40792135,27.42584001,0.190817935,0.142462912,0.246398006
PSE,Men,2004,27.01134143,26.5044162,27.52475683,0.196331866,0.147444304,0.251803751
PSE,Men,2005,27.1067843,26.58461101,27.62634443,0.201923897,0.152046475,0.258192873
PSE,Men,2006,27.2021484,26.66619123,27.73024737,0.207605644,0.157391542,0.264762539
PSE,Men,2007,27.29968868,26.7476518,27.83614978,0.213401416,0.161910568,0.272125733
PSE,Men,2008,27.40154784,26.82860642,27.95601369,0.219315884,0.167269422,0.27845264
PSE,Men,2009,27.50656601,26.9063826,28.09177255,0.225365513,0.171669506,0.285840412
PSE,Men,2010,27.61328478,26.98198425,28.23787811,0.231559531,0.175567732,0.292961298
PSE,Men,2011,27.72136031,27.0402369,28.40213729,0.237882999,0.180296859,0.30066904
PSE,Men,2012,27.829969,27.09007626,28.56472697,0.244341936,0.184963693,0.30908424
PSE,Men,2013,27.93871143,27.1256433,28.72996845,0.250960237,0.189496872,0.318037673
PSE,Men,2014,28.04800869,27.15827467,28.91730666,0.257729732,0.194161861,0.328052067
PSE,Men,2015,28.15702136,27.17247597,29.12609462,0.264635028,0.197994229,0.338596878
PSE,Men,2016,28.26592886,27.20078625,29.33936101,0.2716719,0.201362812,0.348579059
OMN,Men,1975,21.96944009,20.08283,23.88388523,0.024258837,0.008697839,0.052060076
OMN,Men,1976,22.11260132,20.34368968,23.88907934,0.026486554,0.010114506,0.054606441
OMN,Men,1977,22.25668548,20.60743203,23.91137522,0.028933055,0.011885388,0.057510876
OMN,Men,1978,22.40101164,20.84235554,23.91704969,0.031609085,0.013740945,0.060476924
OMN,Men,1979,22.54603803,21.11832484,23.94861071,0.034520566,0.015715102,0.063750897
OMN,Men,1980,22.69088276,21.37412665,23.97702835,0.037677778,0.017968576,0.067376294
OMN,Men,1981,22.83519728,21.614907,24.02158319,0.041087373,0.020443694,0.071176676
OMN,Men,1982,22.97889987,21.85971999,24.08758384,0.044754009,0.023171041,0.075410634
OMN,Men,1983,23.12247783,22.0944262,24.13768133,0.048689308,0.02627471,0.079907522
OMN,Men,1984,23.26557038,22.3047293,24.20966445,0.052889969,0.029369828,0.084845401
OMN,Men,1985,23.40797134,22.52639581,24.28990032,0.057368856,0.03272548,0.09039051
OMN,Men,1986,23.54924136,22.73030475,24.37608793,0.062097469,0.036504244,0.095449863
OMN,Men,1987,23.68968178,22.95164211,24.45556405,0.067085179,0.040439536,0.101017469
OMN,Men,1988,23.82946495,23.15979226,24.53727158,0.072319622,0.044644381,0.106851212
OMN,Men,1989,23.96848006,23.34223167,24.63021383,0.077812214,0.04898734,0.112944692
OMN,Men,1990,24.10662553,23.52332168,24.72886841,0.08356383,0.053592571,0.119621261
OMN,Men,1991,24.23995192,23.68982677,24.82622965,0.089350695,0.058420063,0.12642673
OMN,Men,1992,24.36922257,23.84580674,24.91167102,0.095177619,0.063166466,0.1331699
OMN,Men,1993,24.49462141,23.98992518,25.006697,0.101054635,0.067700015,0.139934282
OMN,Men,1994,24.6160362,24.13078582,25.11692293,0.106975086,0.072638102,0.1471745
OMN,Men,1995,24.73364797,24.25482366,25.22361143,0.112949852,0.07730594,0.153696058
OMN,Men,1996,24.84106953,24.37595262,25.32089971,0.118578478,0.081914133,0.160233906
OMN,Men,1997,24.93951591,24.48333612,25.40878003,0.123895856,0.086602751,0.166052087
OMN,Men,1998,25.03057365,24.58008113,25.4870153,0.128950478,0.091205595,0.171538036
OMN,Men,1999,25.11499999,24.67083539,25.5658931,0.133790939,0.09515585,0.177018067
OMN,Men,2000,25.19231006,24.75206736,25.64307431,0.13847038,0.09948031,0.181988978
OMN,Men,2001,25.2652281,24.82571978,25.71067395,0.143140599,0.103315941,0.186621979
OMN,Men,2002,25.33558867,24.8969925,25.77897959,0.147824027,0.107475625,0.191281083
OMN,Men,2003,25.40427913,24.96393845,25.85074302,0.15256643,0.111414604,0.196200145
OMN,Men,2004,25.47266904,25.01877418,25.9278424,0.157429241,0.115600176,0.202071684
OMN,Men,2005,25.54090401,25.06374907,26.01103186,0.162448838,0.120039225,0.207923963
OMN,Men,2006,25.61274628,25.10504508,26.11126708,0.167841286,0.124868394,0.213755422
OMN,Men,2007,25.68987243,25.1509887,26.22008157,0.173597015,0.129805774,0.219938245
OMN,Men,2008,25.77338929,25.19728887,26.33904475,0.179697426,0.134250042,0.227109643
OMN,Men,2009,25.86220717,25.23036815,26.48285636,0.186138016,0.138857361,0.234796524
OMN,Men,2010,25.95423966,25.2554871,26.63043988,0.192892631,0.144152024,0.243697133
OMN,Men,2011,26.04827839,25.28244851,26.79706278,0.199869658,0.149570887,0.252637136
OMN,Men,2012,26.14329543,25.29285513,26.96472665,0.207054466,0.154586697,0.262688469
OMN,Men,2013,26.23864101,25.30066995,27.13250962,0.214440306,0.15952743,0.272688186
OMN,Men,2014,26.3347573,25.30740557,27.31467373,0.222027062,0.164161875,0.283797155
OMN,Men,2015,26.43041626,25.29578517,27.4978149,0.229785242,0.169377737,0.295684826
OMN,Men,2016,26.52521415,25.29746206,27.67517895,0.237666313,0.174491257,0.30808635
PAK,Men,1975,19.51285273,17.73071583,21.26829582,0.005174586,0.001527629,0.012082816
PAK,Men,1976,19.62378297,17.93531018,21.27325863,0.005520416,0.001747112,0.012543026
PAK,Men,1977,19.73515789,18.14293121,21.27138753,0.005894912,0.001955875,0.013083108
PAK,Men,1978,19.84727724,18.35305385,21.26876438,0.006299047,0.002185767,0.013661077
PAK,Men,1979,19.95985123,18.58965499,21.27916347,0.006735001,0.002429683,0.014328116
PAK,Men,1980,20.07240462,18.79552968,21.30398941,0.007203803,0.002727639,0.014972617
